,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
4/11/2025 21:36,34,Male,Madhya Pradesh,Trousers,Adidas,6,902,25,1,No
4/11/2025 21:36,32,Female,Tripura,T-shirts,Pantaloons,7,497,10,2,Yes
4/11/2025 21:36,39,Female,Punjab,T-shirts,Adidas,7,808,20,2,Yes
4/11/2025 21:36,47,Male,Haryana,Activewear,H&M,5,437,15,2,Yes
4/11/2025 21:36,56,Male,Goa,Activewear,Nike,5,621,10,4,Yes
4/11/2025 21:36,58,Male,Andhra Pradesh,Skirts,Nike,6,834,30,5,Yes
4/11/2025 21:36,35,Male,Himachal Pradesh,Sweaters,Levie's,3,469,20,2.5,Yes
4/11/2025 21:36,63,Female,Andhra Pradesh,Suits,Pantaloons,5,609,10,2.5,No
4/11/2025 21:36,27,Male,Chhattisgarh,Dresses,Zudio,7,566,20,2,Yes
4/11/2025 21:36,64,Male,Gujarat,Shirts,Raymond,6,454,20,3.5,Yes
4/11/2025 21:36,32,Male,Tripura,Shorts,Nike,1,517,15,4,Yes
4/11/2025 21:36,43,Male,Haryana,Formal Wear,Puma,7,599,10,4,Yes
4/11/2025 21:36,58,Female,Karnataka,Sleepwear,H&M,1,595,25,5,Yes
4/11/2025 21:36,30,Female,Mizoram,Shirts,Nike,3,599,20,1,No
4/11/2025 21:36,52,Female,Rajasthan,Shirts,Nike,5,483,15,2,No
4/11/2025 21:36,45,Male,Maharashtra,Jackets,Zudio,5,952,10,3.5,No
4/11/2025 21:36,69,Female,Mizoram,Sleepwear,Levie's,6,850,20,1.5,No
4/11/2025 21:36,25,Female,Jharkhand,Skirts,Zudio,1,951,20,1.5,Yes
4/11/2025 21:36,19,Male,Andhra Pradesh,Jeans,Nike,3,737,10,4.5,Yes
4/11/2025 21:36,21,Female,Haryana,Skirts,Pantaloons,1,550,10,1,No
4/11/2025 21:36,53,Female,Maharashtra,Dresses,Adidas,3,731,10,5,Yes
4/11/2025 21:36,69,Female,Tamil Nadu,Jeans,Levie's,1,601,20,3.5,No
4/11/2025 21:36,34,Female,Haryana,Formal Wear,H&M,7,716,15,5,Yes
4/11/2025 21:36,49,Male,Meghalaya,Sleepwear,Levie's,5,428,15,4,No
4/11/2025 21:36,33,Male,Tamil Nadu,Ethnic Wear,Nike,1,622,20,3,Yes
4/11/2025 21:36,65,Male,Telangana,Shirts,Pantaloons,4,441,15,1.5,No
4/11/2025 21:36,34,Male,Uttar Pradesh,Jackets,Nike,5,903,15,2.5,No
4/11/2025 21:36,25,Female,Karnataka,Suits,Levie's,6,827,10,2.5,No
4/11/2025 21:36,44,Male,Punjab,Jeans,Levie's,5,829,30,2,Yes
4/11/2025 21:36,57,Female,Uttarakhand,Jeans,Zudio,4,587,20,5,Yes
4/11/2025 21:36,29,Female,Kerala,Formal Wear,Raymond,3,537,20,2,No
4/11/2025 21:36,47,Female,Rajasthan,Jackets,Pantaloons,6,476,25,4.5,Yes
4/11/2025 21:36,50,Male,Kerala,Sleepwear,Nike,5,548,20,3.5,No
4/11/2025 21:36,43,Male,Assam,Sleepwear,Levie's,1,520,20,5,No
4/11/2025 21:36,48,Male,Odisha,Jackets,Raymond,7,928,20,1,No
4/11/2025 21:36,42,Male,Karnataka,Undergarments,Raymond,3,685,15,3,No
4/11/2025 21:36,53,Female,Tamil Nadu,Formal Wear,Nike,7,711,25,2,No
4/11/2025 21:36,62,Female,Telangana,Skirts,Levie's,3,630,10,4.5,No
4/11/2025 21:36,58,Female,Goa,Shirts,Raymond,5,896,10,1,Yes
4/11/2025 21:36,24,Female,Maharashtra,Sleepwear,Pantaloons,3,954,10,4.5,No
4/11/2025 21:36,47,Female,Maharashtra,Dresses,Raymond,3,600,20,3,Yes
4/11/2025 21:36,70,Female,Gujarat,Shirts,H&M,4,421,10,2,No
4/11/2025 21:36,66,Female,Mizoram,Formal Wear,Nike,1,909,15,4,Yes
4/11/2025 21:36,44,Male,Kerala,Jeans,H&M,3,551,30,1.5,Yes
4/11/2025 21:36,59,Male,Himachal Pradesh,T-shirts,Raymond,5,913,10,4.5,Yes
4/11/2025 21:36,20,Female,Odisha,Jackets,Nike,5,885,10,5,Yes
4/11/2025 21:36,21,Male,Arunachal Pradesh,Sweaters,Raymond,4,901,25,4.5,No
4/11/2025 21:36,44,Female,Sikkim,Activewear,Puma,5,648,10,3,No
4/11/2025 21:36,49,Female,Rajasthan,Undergarments,Raymond,6,890,30,2.5,No
4/11/2025 21:36,39,Female,West Bengal,Jackets,Pantaloons,4,910,25,2,No
4/11/2025 21:36,43,Male,Mizoram,Activewear,Adidas,3,579,25,3,No
4/11/2025 21:36,42,Female,Telangana,Dresses,Puma,2,958,20,4,No
4/11/2025 21:36,26,Female,Himachal Pradesh,Suits,H&M,4,727,25,2,No
4/11/2025 21:36,54,Female,Chhattisgarh,Shorts,Pantaloons,5,935,20,1.5,No
4/11/2025 21:36,70,Male,Odisha,Skirts,H&M,5,893,10,2.5,No
4/11/2025 21:36,58,Female,Mizoram,Trousers,Nike,4,975,10,1,No
4/11/2025 21:36,27,Female,Andhra Pradesh,Skirts,Zudio,3,513,30,3.5,Yes
4/11/2025 21:36,41,Female,Sikkim,Sleepwear,Raymond,7,735,20,1.5,No
4/11/2025 21:36,61,Male,Telangana,Dresses,Pantaloons,1,621,20,2,Yes
4/11/2025 21:36,34,Male,Tamil Nadu,Jackets,Levie's,2,916,25,2,No
4/11/2025 21:36,68,Female,Manipur,T-shirts,Raymond,6,936,10,2,Yes
4/11/2025 21:36,51,Male,Tamil Nadu,Sleepwear,Puma,1,512,30,3,No
4/11/2025 21:36,37,Female,Tripura,Undergarments,Puma,1,630,30,4.5,No
4/11/2025 21:36,31,Male,Rajasthan,Dresses,Adidas,5,845,10,3,No
4/11/2025 21:36,68,Female,Arunachal Pradesh,Skirts,Raymond,3,738,20,3,No
4/11/2025 21:36,24,Female,Jharkhand,Dresses,Nike,4,814,25,4,Yes
4/11/2025 21:36,58,Male,Jharkhand,Sweaters,Zudio,4,786,10,5,No
4/11/2025 21:36,67,Female,Mizoram,Trousers,Levie's,4,501,15,1,No
4/11/2025 21:36,28,Female,Maharashtra,Skirts,Puma,5,937,20,5,Yes
4/11/2025 21:36,66,Male,Chhattisgarh,Dresses,H&M,4,661,15,1.5,Yes
4/11/2025 21:36,36,Male,Rajasthan,Ethnic Wear,Nike,1,506,30,4.5,Yes
4/11/2025 21:36,57,Female,Himachal Pradesh,Suits,Zudio,1,573,25,3.5,Yes
4/11/2025 21:36,36,Male,Andhra Pradesh,Formal Wear,Pantaloons,3,912,15,4.5,Yes
4/11/2025 21:36,34,Male,Gujarat,Dresses,Pantaloons,6,930,20,4.5,Yes
4/11/2025 21:36,28,Female,Punjab,Undergarments,Raymond,7,747,25,4,Yes
4/11/2025 21:36,32,Male,Goa,Skirts,Adidas,5,696,10,3.5,Yes
4/11/2025 21:36,65,Male,Sikkim,Skirts,H&M,7,988,15,2,No
4/11/2025 21:36,41,Female,Tamil Nadu,Shorts,Puma,4,440,15,3.5,No
4/11/2025 21:36,35,Female,Tripura,Ethnic Wear,Adidas,7,495,20,5,No
4/11/2025 21:36,25,Female,Gujarat,Jeans,Adidas,1,794,10,5,No
4/11/2025 21:36,40,Male,Telangana,Jackets,Zudio,4,970,30,2.5,No
4/11/2025 21:36,49,Female,Tripura,Shirts,Adidas,3,648,30,1.5,Yes
4/11/2025 21:36,55,Male,Uttar Pradesh,Formal Wear,Levie's,5,620,25,3,No
4/11/2025 21:36,70,Female,Tamil Nadu,Jackets,Pantaloons,2,436,20,3,No
4/11/2025 21:36,18,Female,Andhra Pradesh,Shorts,Adidas,5,905,20,1,Yes
4/11/2025 21:36,66,Male,Maharashtra,Undergarments,Puma,3,520,10,4.5,Yes
4/11/2025 21:36,31,Male,Punjab,Skirts,H&M,4,946,15,4,No
4/11/2025 21:36,34,Female,Andhra Pradesh,Dresses,Nike,7,742,10,3,Yes
4/11/2025 21:36,36,Female,Sikkim,Ethnic Wear,Raymond,2,879,30,3.5,No
4/11/2025 21:36,24,Male,Sikkim,Shirts,Nike,1,443,15,4.5,Yes
4/11/2025 21:36,68,Male,Goa,Dresses,Zudio,5,715,30,2,No
4/11/2025 21:36,61,Female,Uttar Pradesh,Skirts,Pantaloons,3,794,20,3.5,No
4/11/2025 21:36,45,Male,Sikkim,Undergarments,Raymond,7,750,30,3,No
4/11/2025 21:36,61,Female,Kerala,Formal Wear,H&M,1,663,25,2.5,No
4/11/2025 21:36,52,Female,Mizoram,Sleepwear,Pantaloons,5,524,15,3,No
4/11/2025 21:36,64,Female,Manipur,Sleepwear,Adidas,5,465,15,4,Yes
4/11/2025 21:36,69,Female,Jharkhand,Jeans,Levie's,4,457,20,2,Yes
4/11/2025 21:36,45,Male,Telangana,Formal Wear,Adidas,4,879,25,3,Yes
4/11/2025 21:36,42,Male,Manipur,Trousers,Pantaloons,2,426,15,2.5,Yes
4/11/2025 21:36,56,Female,Bihar,T-shirts,H&M,1,969,30,1.5,Yes
4/11/2025 21:36,20,Male,Uttar Pradesh,T-shirts,H&M,2,850,10,2,No
4/11/2025 21:36,41,Male,Meghalaya,Formal Wear,H&M,5,873,20,1.5,No
4/11/2025 21:36,67,Female,Arunachal Pradesh,Shorts,Pantaloons,3,717,10,1.5,Yes
4/11/2025 21:36,24,Female,Punjab,Jackets,Levie's,6,823,25,4,No
4/11/2025 21:36,41,Male,Arunachal Pradesh,Suits,Adidas,3,665,25,2,Yes
4/11/2025 21:36,32,Male,Kerala,Skirts,Adidas,2,914,20,4.5,Yes
4/11/2025 21:36,42,Female,Bihar,Formal Wear,Nike,4,931,30,2.5,Yes
4/11/2025 21:36,45,Female,Madhya Pradesh,Sweaters,Adidas,5,818,10,2.5,Yes
4/11/2025 21:36,53,Male,Manipur,Dresses,Puma,2,701,15,1,Yes
4/11/2025 21:36,67,Male,Maharashtra,Suits,Nike,4,561,30,2,Yes
4/11/2025 21:36,29,Female,Meghalaya,Shirts,Raymond,1,800,25,1,Yes
4/11/2025 21:36,41,Female,Karnataka,T-shirts,Adidas,1,540,15,2,Yes
4/11/2025 21:36,67,Female,Kerala,T-shirts,Levie's,6,661,30,2.5,No
4/11/2025 21:36,57,Male,Telangana,Formal Wear,H&M,5,500,20,5,No
4/11/2025 21:36,54,Female,Punjab,Formal Wear,Nike,6,556,10,5,No
4/11/2025 21:36,63,Male,Kerala,Shorts,H&M,5,807,15,3.5,No
4/11/2025 21:36,67,Male,Goa,Shorts,Raymond,6,869,10,1,No
4/11/2025 21:36,40,Female,Rajasthan,Shorts,Adidas,4,723,30,2,No
4/11/2025 21:36,47,Male,Bihar,Activewear,Levie's,4,742,25,3,Yes
4/11/2025 21:36,56,Female,West Bengal,Shirts,H&M,6,769,30,2.5,No
4/11/2025 21:36,62,Male,Tripura,Suits,Raymond,3,598,10,4.5,No
4/11/2025 21:36,53,Female,Jharkhand,Skirts,Puma,6,439,10,4.5,Yes
4/11/2025 21:36,67,Male,Kerala,Trousers,Raymond,1,812,25,4,No
4/11/2025 21:36,46,Male,Uttar Pradesh,Jeans,Raymond,3,935,25,4.5,Yes
4/11/2025 21:36,54,Female,Rajasthan,T-shirts,Pantaloons,1,690,10,2,Yes
4/11/2025 21:36,30,Male,Rajasthan,Shorts,Levie's,2,636,15,1,Yes
4/11/2025 21:36,69,Female,Meghalaya,Ethnic Wear,H&M,7,531,30,2,Yes
4/11/2025 21:36,44,Female,Sikkim,Jackets,Raymond,6,757,10,3,Yes
4/11/2025 21:36,32,Female,Bihar,T-shirts,Puma,4,711,25,4,No
4/11/2025 21:36,34,Female,Rajasthan,Shorts,H&M,3,640,30,5,No
4/11/2025 21:36,19,Male,Uttarakhand,Dresses,Raymond,3,433,15,3.5,No
4/11/2025 21:36,36,Female,Madhya Pradesh,Jackets,H&M,3,648,15,1,No
4/11/2025 21:36,27,Female,Jharkhand,Ethnic Wear,Raymond,3,998,30,2.5,Yes
4/11/2025 21:36,70,Male,Jharkhand,Jeans,H&M,1,485,20,1.5,No
4/11/2025 21:36,33,Male,Rajasthan,Suits,Adidas,7,414,20,4.5,No
4/11/2025 21:36,56,Female,Meghalaya,Sweaters,Nike,6,842,30,1,Yes
4/11/2025 21:36,25,Female,Meghalaya,Activewear,Puma,7,705,30,1,No
4/11/2025 21:36,38,Female,Uttarakhand,Dresses,Puma,7,499,10,1,No
4/11/2025 21:36,19,Male,Karnataka,Sweaters,Nike,5,980,30,2,Yes
4/11/2025 21:36,36,Male,Rajasthan,Dresses,Puma,2,654,20,2.5,Yes
4/11/2025 21:36,69,Female,Tripura,Skirts,Pantaloons,5,902,15,5,No
4/11/2025 21:36,60,Male,Odisha,T-shirts,Nike,5,413,20,5,No
4/11/2025 21:36,21,Female,Mizoram,Undergarments,H&M,7,653,15,2,Yes
4/11/2025 21:36,63,Male,Uttar Pradesh,Sleepwear,Adidas,2,888,15,4,Yes
4/11/2025 21:36,42,Male,Nagaland,Shorts,H&M,7,820,20,1,No
4/11/2025 21:36,53,Female,Uttarakhand,Jackets,Raymond,1,879,20,4.5,Yes
4/11/2025 21:36,55,Male,Arunachal Pradesh,Shorts,Raymond,6,813,30,3,No
4/11/2025 21:36,57,Male,Goa,T-shirts,H&M,6,899,10,3,No
4/11/2025 21:36,56,Female,Mizoram,Shirts,H&M,5,406,15,2,No
4/11/2025 21:36,58,Male,Kerala,Dresses,Raymond,2,970,20,1.5,No
4/11/2025 21:36,61,Female,Mizoram,Activewear,Zudio,4,647,25,1,Yes
4/11/2025 21:36,65,Female,Odisha,T-shirts,Zudio,1,514,20,4,No
4/11/2025 21:36,39,Female,Sikkim,Sweaters,Puma,6,841,15,2.5,No
4/11/2025 21:36,64,Female,Haryana,Shorts,Raymond,4,821,15,4.5,No
4/11/2025 21:36,36,Female,Maharashtra,Shorts,Puma,4,809,25,3.5,No
4/11/2025 21:36,45,Female,Telangana,Dresses,H&M,7,791,15,2,Yes
4/11/2025 21:36,56,Male,Gujarat,Dresses,Levie's,6,892,30,2,Yes
4/11/2025 21:36,49,Male,Kerala,Sleepwear,Nike,6,425,15,3.5,Yes
4/11/2025 21:36,27,Female,Sikkim,Dresses,Pantaloons,2,928,30,1.5,Yes
4/11/2025 21:36,66,Male,Tamil Nadu,Formal Wear,Levie's,7,835,20,4.5,Yes
4/11/2025 21:36,66,Female,Tripura,Sweaters,Pantaloons,7,797,30,4,Yes
4/11/2025 21:36,70,Male,Assam,Skirts,Raymond,4,966,30,2,Yes
4/11/2025 21:36,39,Male,Meghalaya,Activewear,Adidas,1,512,10,2.5,Yes
4/11/2025 21:36,20,Female,Manipur,Suits,Raymond,3,484,20,4,Yes
4/11/2025 21:36,42,Female,Himachal Pradesh,Trousers,Levie's,3,562,30,3.5,No
4/11/2025 21:36,51,Male,Telangana,Formal Wear,Adidas,7,923,20,2,No
4/11/2025 21:36,41,Male,Maharashtra,Sleepwear,Adidas,5,670,25,2.5,No
4/11/2025 21:36,23,Male,Odisha,T-shirts,Raymond,1,644,15,3,No
4/11/2025 21:36,58,Male,Rajasthan,Dresses,Puma,7,707,20,5,No
4/11/2025 21:36,25,Male,Gujarat,Trousers,Zudio,2,412,10,1.5,No
4/11/2025 21:36,36,Male,Uttarakhand,Ethnic Wear,Nike,5,872,10,2.5,No
4/11/2025 21:36,41,Male,Tripura,Suits,Puma,2,748,25,1.5,No
4/11/2025 21:36,22,Male,West Bengal,Trousers,Raymond,6,633,10,2,No
4/11/2025 21:36,65,Female,Uttar Pradesh,Trousers,H&M,7,482,30,2.5,Yes
4/11/2025 21:36,30,Male,Uttar Pradesh,Trousers,Levie's,3,900,30,4,Yes
4/11/2025 21:36,37,Female,Andhra Pradesh,Undergarments,Nike,6,802,15,1,No
4/11/2025 21:36,20,Female,Odisha,Shorts,Puma,6,654,30,4.5,Yes
4/11/2025 21:36,23,Male,Gujarat,Skirts,Raymond,2,784,20,2.5,Yes
4/11/2025 21:36,59,Male,Gujarat,Dresses,Nike,6,621,10,1.5,No
4/11/2025 21:36,57,Male,Haryana,Jeans,Levie's,6,817,15,5,No
4/11/2025 21:36,45,Male,Punjab,Suits,Raymond,7,636,10,1.5,Yes
4/11/2025 21:36,61,Female,Andhra Pradesh,Jackets,H&M,6,913,25,5,No
4/11/2025 21:36,57,Female,Bihar,Ethnic Wear,H&M,4,574,30,4.5,Yes
4/11/2025 21:36,52,Male,Nagaland,Activewear,Nike,4,452,25,1,Yes
4/11/2025 21:36,67,Male,West Bengal,Jackets,Zudio,6,592,20,3.5,No
4/11/2025 21:36,52,Female,Kerala,T-shirts,Zudio,3,475,25,1.5,Yes
4/11/2025 21:36,67,Male,Punjab,Jeans,Adidas,2,752,30,4,No
4/11/2025 21:36,52,Male,Tripura,Jeans,Levie's,6,848,30,4,No
4/11/2025 21:36,39,Male,Karnataka,Activewear,Levie's,1,432,25,4.5,Yes
4/11/2025 21:36,62,Female,Odisha,Jeans,Raymond,6,963,20,4,Yes
4/11/2025 21:36,70,Female,Mizoram,Shorts,H&M,7,485,25,4.5,No
4/11/2025 21:36,52,Female,Meghalaya,Skirts,Puma,5,591,15,2.5,Yes
4/11/2025 21:36,53,Female,Uttarakhand,Jeans,Zudio,3,511,15,4,Yes
4/11/2025 21:36,46,Female,Assam,Shirts,Adidas,5,411,30,1,No
4/11/2025 21:36,43,Female,Tamil Nadu,Skirts,Pantaloons,2,749,25,1,No
4/11/2025 21:36,36,Female,Sikkim,Sleepwear,Raymond,1,996,30,1.5,Yes
4/11/2025 21:36,55,Female,West Bengal,Suits,H&M,1,689,25,2,No
4/11/2025 21:36,61,Male,Madhya Pradesh,Sleepwear,H&M,2,430,30,5,No
4/11/2025 21:36,63,Female,Arunachal Pradesh,Jeans,Puma,2,653,25,1.5,Yes
4/11/2025 21:36,52,Male,Gujarat,Trousers,Nike,5,563,10,2.5,No
4/11/2025 21:36,56,Male,Uttar Pradesh,Shorts,Pantaloons,1,740,30,3.5,No
4/11/2025 21:36,35,Female,Karnataka,Formal Wear,Puma,1,876,30,3.5,No
4/11/2025 21:36,28,Female,Mizoram,Shorts,H&M,2,497,25,5,No
4/11/2025 21:36,40,Female,Madhya Pradesh,Sweaters,Levie's,4,666,30,5,Yes
4/11/2025 21:36,25,Female,West Bengal,Suits,Pantaloons,5,421,25,1,Yes
4/11/2025 21:36,57,Female,Rajasthan,Sweaters,Levie's,1,627,25,4.5,Yes
4/11/2025 21:36,49,Female,Gujarat,Jackets,H&M,4,487,15,3.5,No
4/11/2025 21:36,18,Female,Haryana,Shorts,Nike,5,405,15,4.5,Yes
4/11/2025 21:36,53,Female,Bihar,Jackets,Levie's,3,845,15,2,Yes
4/11/2025 21:36,42,Female,Telangana,Activewear,Levie's,2,952,25,1.5,Yes
4/11/2025 21:36,56,Female,Uttar Pradesh,Suits,Adidas,6,662,20,2,Yes
4/11/2025 21:36,39,Female,Andhra Pradesh,Activewear,Zudio,7,872,20,3,Yes
4/11/2025 21:36,27,Female,Jharkhand,Ethnic Wear,H&M,7,728,30,3.5,No
4/11/2025 21:36,30,Female,Kerala,Undergarments,Pantaloons,5,573,20,2,Yes
4/11/2025 21:36,45,Female,Haryana,Formal Wear,Nike,5,711,10,1,Yes
4/11/2025 21:36,39,Female,Uttar Pradesh,Jeans,Nike,2,516,30,3.5,No
4/11/2025 21:36,70,Female,Telangana,Jackets,Raymond,4,602,30,4.5,Yes
4/11/2025 21:36,42,Female,Arunachal Pradesh,Sweaters,Adidas,7,542,30,3.5,Yes
4/11/2025 21:36,65,Male,Arunachal Pradesh,Trousers,H&M,5,689,15,3.5,Yes
4/11/2025 21:36,19,Male,Telangana,Undergarments,Nike,7,477,25,3.5,No
4/11/2025 21:36,64,Male,Meghalaya,Shorts,Adidas,6,863,15,1.5,Yes
4/11/2025 21:36,66,Female,Sikkim,Dresses,Puma,3,907,30,4,No
4/11/2025 21:36,33,Male,Uttarakhand,Suits,Zudio,1,983,10,3,No
4/11/2025 21:36,31,Female,Tamil Nadu,T-shirts,Pantaloons,6,630,25,1.5,No
4/11/2025 21:36,65,Female,Arunachal Pradesh,Shirts,H&M,1,851,10,3.5,No
4/11/2025 21:36,39,Female,Tripura,Sleepwear,H&M,7,982,10,3,No
4/11/2025 21:36,64,Female,Rajasthan,Jackets,Pantaloons,6,655,15,2.5,No
4/11/2025 21:36,32,Female,Goa,Jeans,Levie's,4,824,20,4.5,No
4/11/2025 21:36,44,Female,Uttar Pradesh,Dresses,Raymond,1,579,10,3,Yes
4/11/2025 21:36,23,Female,Punjab,Sweaters,Nike,7,534,25,5,Yes
4/11/2025 21:36,27,Male,Tamil Nadu,Suits,Pantaloons,7,804,10,2,Yes
4/11/2025 21:36,47,Male,Meghalaya,Sweaters,Puma,1,405,10,2,No
4/11/2025 21:36,46,Female,Karnataka,Skirts,Raymond,2,514,20,3,Yes
4/11/2025 21:36,24,Female,Kerala,T-shirts,H&M,4,632,20,2.5,Yes
4/11/2025 21:36,23,Male,Mizoram,Shirts,Levie's,6,909,30,4,Yes
4/11/2025 21:36,32,Female,Karnataka,T-shirts,Adidas,2,977,15,1.5,Yes
4/11/2025 21:36,58,Male,Nagaland,Sleepwear,Pantaloons,7,998,25,4.5,No
4/11/2025 21:36,52,Female,Maharashtra,Shorts,Raymond,2,629,15,1.5,No
4/11/2025 21:36,38,Male,Haryana,Undergarments,Levie's,3,920,15,4,Yes
4/11/2025 21:36,28,Male,Rajasthan,Sleepwear,H&M,2,724,30,2.5,Yes
4/11/2025 21:36,61,Female,Nagaland,Jackets,Nike,2,530,15,1,Yes
4/11/2025 21:36,49,Male,Gujarat,Skirts,Puma,1,594,30,3.5,No
4/11/2025 21:36,52,Female,Manipur,Shorts,Zudio,7,595,30,3,No
4/11/2025 21:36,51,Female,Maharashtra,Jeans,Raymond,5,669,10,3,Yes
4/11/2025 21:36,32,Female,Assam,Formal Wear,H&M,5,567,25,4,Yes
4/11/2025 21:36,33,Male,Karnataka,Dresses,Levie's,5,954,30,3.5,No
4/11/2025 21:36,70,Female,Himachal Pradesh,Undergarments,Levie's,5,772,25,3,No
4/11/2025 21:36,67,Female,Kerala,Sleepwear,Levie's,6,666,20,1.5,No
4/11/2025 21:36,30,Male,Uttar Pradesh,Formal Wear,Zudio,2,848,25,2.5,Yes
4/11/2025 21:36,70,Male,Uttarakhand,Shirts,H&M,3,640,15,3,No
4/11/2025 21:36,44,Female,Uttarakhand,Trousers,Raymond,3,810,10,1.5,No
4/11/2025 21:36,47,Female,Andhra Pradesh,Ethnic Wear,Nike,5,939,25,4.5,No
4/11/2025 21:36,38,Female,West Bengal,Activewear,Zudio,7,829,30,3.5,No
4/11/2025 21:36,50,Male,Telangana,Activewear,Puma,2,549,15,4.5,Yes
4/11/2025 21:36,46,Male,Odisha,Undergarments,Pantaloons,5,436,30,1.5,Yes
4/11/2025 21:36,45,Female,Punjab,Shirts,H&M,7,661,10,5,Yes
4/11/2025 21:36,23,Male,Arunachal Pradesh,Jeans,Puma,3,799,10,3.5,No
4/11/2025 21:36,39,Female,Odisha,Suits,Adidas,4,563,25,3.5,Yes
4/11/2025 21:36,24,Female,Odisha,Formal Wear,Zudio,3,489,10,2.5,Yes
4/11/2025 21:36,69,Male,Kerala,Sleepwear,H&M,2,479,10,1,Yes
4/11/2025 21:36,22,Female,Tamil Nadu,T-shirts,Levie's,4,631,20,2,No
4/11/2025 21:36,19,Male,Uttarakhand,Shirts,Levie's,7,1000,20,2,No
4/11/2025 21:36,60,Male,Manipur,Formal Wear,Puma,6,823,20,4,Yes
4/11/2025 21:36,26,Female,Arunachal Pradesh,Skirts,Pantaloons,7,411,30,4,Yes
4/11/2025 21:36,69,Female,Mizoram,Activewear,Raymond,7,794,25,2,Yes
4/11/2025 21:36,63,Female,Arunachal Pradesh,Dresses,Zudio,4,931,15,3,No
4/11/2025 21:36,45,Female,Rajasthan,Dresses,H&M,1,570,20,4,Yes
4/11/2025 21:36,66,Female,Chhattisgarh,Suits,Raymond,2,809,20,4,No
4/11/2025 21:36,53,Female,Maharashtra,Formal Wear,Levie's,6,724,30,3.5,No
4/11/2025 21:36,34,Female,Himachal Pradesh,Sweaters,Raymond,2,997,15,1.5,Yes
4/11/2025 21:36,66,Male,Meghalaya,Skirts,Nike,6,829,20,1,No
4/11/2025 21:36,21,Female,Kerala,Shirts,Adidas,1,914,30,5,No
4/11/2025 21:36,61,Male,Mizoram,Activewear,H&M,6,849,10,1,No
4/11/2025 21:36,53,Female,Tripura,Sleepwear,Puma,5,589,25,1.5,Yes
4/11/2025 21:36,33,Male,Karnataka,Shirts,Pantaloons,2,938,25,3.5,No
4/11/2025 21:36,23,Female,Uttar Pradesh,Sleepwear,H&M,7,960,15,4.5,No
4/11/2025 21:36,21,Female,Uttarakhand,T-shirts,Pantaloons,2,896,15,3,No
4/11/2025 21:36,56,Female,Uttarakhand,Shirts,Puma,3,772,30,4.5,No
4/11/2025 21:36,19,Female,Andhra Pradesh,Shirts,Puma,3,918,20,4.5,No
4/11/2025 21:36,28,Male,Telangana,Suits,H&M,1,709,30,4.5,No
4/11/2025 21:36,20,Female,Kerala,T-shirts,Nike,5,982,30,3.5,No
4/11/2025 21:36,57,Female,Haryana,Jackets,Zudio,7,459,20,1,Yes
4/11/2025 21:36,18,Female,West Bengal,Sleepwear,Adidas,6,807,20,2,No
4/11/2025 21:36,24,Female,Uttarakhand,Jackets,Nike,4,509,25,5,Yes
4/11/2025 21:36,43,Female,Tamil Nadu,Skirts,Adidas,7,571,30,1,No
4/11/2025 21:36,21,Male,Goa,Dresses,Pantaloons,6,477,30,4.5,Yes
4/11/2025 21:36,31,Female,Manipur,Shirts,H&M,2,998,25,3,Yes
4/11/2025 21:36,64,Male,Jharkhand,Formal Wear,Pantaloons,6,882,20,4.5,No
4/11/2025 21:36,65,Male,West Bengal,Trousers,H&M,3,448,25,3.5,No
4/11/2025 21:36,35,Male,Tamil Nadu,Jeans,Puma,4,604,10,1.5,Yes
4/11/2025 21:36,45,Female,Punjab,Skirts,Adidas,1,866,10,1,No
4/11/2025 21:36,44,Female,Karnataka,Activewear,H&M,1,616,15,3,Yes
4/11/2025 21:36,32,Female,Odisha,Dresses,Adidas,4,744,15,3.5,No
4/11/2025 21:36,47,Female,Meghalaya,Dresses,Raymond,6,913,25,1,No
4/11/2025 21:36,54,Female,Arunachal Pradesh,Sleepwear,Levie's,7,955,25,1.5,Yes
4/11/2025 21:36,29,Male,Chhattisgarh,Dresses,Raymond,4,882,10,5,Yes
4/11/2025 21:36,39,Male,Chhattisgarh,Trousers,Adidas,2,797,10,1,No
4/11/2025 21:36,26,Male,Tamil Nadu,Ethnic Wear,H&M,2,428,25,1.5,No
4/11/2025 21:36,18,Male,Meghalaya,Trousers,H&M,4,842,25,3,No
4/11/2025 21:36,67,Male,Meghalaya,Jackets,Adidas,6,556,15,3,Yes
4/11/2025 21:36,18,Female,Nagaland,Sleepwear,Nike,7,854,15,3,No
4/11/2025 21:36,40,Female,Bihar,Formal Wear,Zudio,2,907,20,1.5,Yes
4/11/2025 21:36,19,Female,Bihar,Shirts,Pantaloons,2,666,20,3.5,Yes
4/11/2025 21:36,47,Female,Arunachal Pradesh,Dresses,Zudio,3,812,25,1.5,Yes
4/11/2025 21:36,47,Female,Haryana,Jackets,Levie's,5,723,10,1,Yes
4/11/2025 21:36,27,Male,Rajasthan,Dresses,Zudio,6,637,30,3.5,Yes
4/11/2025 21:36,27,Male,Jharkhand,Sweaters,Pantaloons,5,552,25,1.5,No
4/11/2025 21:36,23,Female,Karnataka,Sweaters,Raymond,6,666,30,4,Yes
4/11/2025 21:36,18,Male,Himachal Pradesh,Activewear,Nike,2,747,15,2.5,No
